,holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,past_hour,before_work,during_work,winter,summer,autumn,misty,light_precip,heavy_precip
8301,0,0,33.62,41.665,63,12.998,32,120,152,2012,7,7,8,71,0,0,0,1,0,0,0,0
8302,0,0,34.44,41.665,59,11.0014,69,187,256,2012,7,7,9,152,0,0,0,1,0,0,0,0
8303,0,0,37.72,43.18,37,15.0013,100,225,325,2012,7,7,10,256,0,0,0,1,0,0,0,0
8304,0,0,38.54,43.94,38,12.998,122,245,367,2012,7,7,11,325,0,0,0,1,0,0,0,0
8305,0,0,39.36,43.18,31,23.9994,124,218,342,2012,7,7,12,367,0,0,0,1,0,0,0,0
8306,0,0,39.36,43.18,31,16.9979,116,244,360,2012,7,7,13,342,0,0,0,1,0,1,0,0
8307,0,0,39.36,43.18,30,8.9981,105,203,308,2012,7,7,14,360,0,0,0,1,0,1,0,0
8308,0,0,39.36,42.425,26,0,113,193,306,2012,7,7,15,308,0,0,0,1,0,0,0,0
8309,0,0,41,43.18,19,11.0014,102,192,294,2012,7,7,16,306,0,0,0,1,0,0,0,0
8310,0,0,39.36,42.425,26,8.9981,103,176,279,2012,7,7,17,294,0,0,0,1,0,0,0,0
8311,0,0,38.54,41.665,29,6.0032,83,194,277,2012,7,7,18,279,0,0,0,1,0,0,0,0
8312,0,0,37.72,41.665,33,8.9981,68,219,287,2012,7,7,19,277,0,0,0,1,0,0,0,0
8313,0,0,36.9,40.91,37,11.0014,79,197,276,2012,7,7,20,287,0,0,0,1,0,0,0,0
8314,0,0,36.08,39.395,37,12.998,51,150,201,2012,7,7,21,276,0,0,0,1,0,0,0,0
8315,0,0,34.44,41.665,59,12.998,56,164,220,2012,7,7,22,201,0,0,0,1,0,0,0,0
8316,0,0,34.44,40.91,56,11.0014,34,114,148,2012,7,7,23,220,0,0,0,1,0,0,0,0
8317,0,0,33.62,39.395,56,8.9981,22,125,147,2012,7,8,0,148,0,0,0,1,0,0,0,0
8318,0,0,33.62,39.395,56,7.0015,25,99,124,2012,7,8,1,147,0,0,0,1,0,0,0,0
8319,0,0,33.62,38.635,52,7.0015,11,59,70,2012,7,8,2,124,0,0,0,1,0,0,0,0
8320,0,0,32.8,38.635,59,7.0015,1,34,35,2012,7,8,3,70,0,0,0,1,0,0,0,0
8321,0,0,31.98,37.88,66,7.0015,2,11,13,2012,7,8,4,35,0,0,0,1,0,0,0,0
8322,0,0,31.98,37.12,62,0,1,5,6,2012,7,8,5,13,0,0,0,1,0,0,0,0
8323,0,0,31.98,38.635,70,8.9981,5,16,21,2012,7,8,6,6,0,0,0,1,0,0,0,0
8324,0,0,32.8,40.15,66,0,19,33,52,2012,7,8,7,21,0,0,0,1,0,0,0,0
8325,0,0,34.44,40.15,53,8.9981,35,95,130,2012,7,8,8,52,0,0,0,1,0,0,0,0
8326,0,0,35.26,40.91,50,7.0015,70,172,242,2012,7,8,9,130,0,0,0,1,0,0,0,0
8327,0,0,36.9,43.18,45,0,85,234,319,2012,7,8,10,242,0,0,0,1,0,0,0,0
8328,0,0,37.72,44.695,42,19.9995,120,269,389,2012,7,8,11,319,0,0,0,1,0,0,0,0
8329,0,0,37.72,44.695,42,12.998,105,271,376,2012,7,8,12,389,0,0,0,1,0,0,0,0
8330,0,0,38.54,43.94,38,16.9979,118,219,337,2012,7,8,13,376,0,0,0,1,0,0,0,0
8331,0,0,39.36,45.455,36,11.0014,77,235,312,2012,7,8,14,337,0,0,0,1,0,0,0,0
8332,0,0,37.72,44.695,42,19.0012,80,218,298,2012,7,8,15,312,0,0,0,1,0,0,1,0
8333,0,0,32.8,40.15,66,15.0013,65,226,291,2012,7,8,16,298,0,0,0,1,0,1,0,0
8334,0,0,31.98,37.12,59,0,68,202,270,2012,7,8,17,291,0,0,0,1,0,0,0,0
8335,0,0,31.98,37.12,62,7.0015,54,199,253,2012,7,8,18,270,0,0,0,1,0,0,0,0
8336,0,0,31.98,37.12,62,11.0014,66,184,250,2012,7,8,19,253,0,0,0,1,0,0,0,0
8337,0,0,31.16,36.365,70,6.0032,79,206,285,2012,7,8,20,250,0,0,0,1,0,0,0,0
8338,0,0,31.16,36.365,70,8.9981,58,149,207,2012,7,8,21,285,0,0,0,1,0,0,0,0
8339,0,0,30.34,34.85,70,6.0032,12,110,122,2012,7,8,22,207,0,0,0,1,0,0,1,0
8340,0,0,27.88,31.82,83,6.0032,25,98,123,2012,7,8,23,122,0,0,0,1,0,0,1,0
8341,0,1,27.88,31.82,89,6.0032,6,33,39,2012,7,9,0,123,0,0,0,1,0,1,0,0
8342,0,1,28.7,33.335,89,7.0015,5,13,18,2012,7,9,1,39,0,0,0,1,0,0,1,0
8343,0,1,28.7,33.335,89,12.998,1,4,5,2012,7,9,2,18,0,0,0,1,0,0,1,0
8344,0,1,28.7,33.335,89,12.998,0,5,5,2012,7,9,3,5,0,0,0,1,0,0,1,0
8345,0,1,27.06,29.545,89,26.0027,1,1,2,2012,7,9,4,5,0,0,0,1,0,0,1,0
8346,0,1,27.06,30.305,83,15.0013,1,27,28,2012,7,9,5,2,0,0,0,1,0,1,0,0
8347,0,1,26.24,28.79,89,16.9979,6,86,92,2012,7,9,6,28,0,0,0,1,0,0,1,0
8348,0,1,27.06,30.305,83,15.0013,7,223,230,2012,7,9,7,92,0,0,0,1,0,0,1,0
8349,0,1,27.06,30.305,83,11.0014,26,429,455,2012,7,9,8,230,0,0,0,1,0,1,0,0
8350,0,1,27.06,30.305,83,11.0014,38,325,363,2012,7,9,9,455,0,0,0,1,0,1,0,0
8351,0,1,27.06,30.305,83,12.998,58,117,175,2012,7,9,10,363,0,0,0,1,0,1,0,0
8352,0,1,29.52,34.09,62,8.9981,72,144,216,2012,7,9,11,175,0,0,0,1,0,1,0,0
8353,0,1,30.34,34.09,58,8.9981,61,205,266,2012,7,9,12,216,0,0,0,1,0,1,0,0
8354,0,1,31.16,34.85,55,16.9979,67,188,255,2012,7,9,13,266,0,0,0,1,0,1,0,0
8355,0,1,30.34,34.09,55,16.9979,58,184,242,2012,7,9,14,255,0,0,0,1,0,1,0,0
8356,0,1,31.16,34.09,45,15.0013,66,214,280,2012,7,9,15,242,0,0,0,1,0,1,0,0
8357,0,1,31.98,34.85,40,19.0012,88,325,413,2012,7,9,16,280,0,0,0,1,0,0,0,0
8358,0,1,31.98,34.85,40,11.0014,108,741,849,2012,7,9,17,413,0,0,0,1,0,0,0,0
8359,0,1,31.16,34.09,48,8.9981,82,790,872,2012,7,9,18,849,0,0,0,1,0,0,0,0
8360,0,1,30.34,34.09,55,11.0014,88,543,631,2012,7,9,19,872,0,0,0,1,0,0,0,0
8361,0,1,30.34,34.09,55,7.0015,69,378,447,2012,7,9,20,631,0,0,0,1,0,1,0,0
8362,0,1,30.34,34.09,55,6.0032,33,298,331,2012,7,9,21,447,0,0,0,1,0,1,0,0
8363,0,1,29.52,33.335,58,7.0015,35,189,224,2012,7,9,22,331,0,0,0,1,0,1,0,0
8364,0,1,28.7,32.575,65,7.0015,22,109,131,2012,7,9,23,224,0,0,0,1,0,1,0,0
8365,0,1,28.7,32.575,70,6.0032,16,53,69,2012,7,10,0,131,0,0,0,1,0,0,0,0
8366,0,1,28.7,33.335,74,8.9981,0,15,15,2012,7,10,1,69,0,0,0,1,0,0,0,0
8367,0,1,28.7,33.335,74,8.9981,1,15,16,2012,7,10,2,15,0,0,0,1,0,0,0,0
8368,0,1,27.88,31.82,79,0,0,3,3,2012,7,10,3,16,0,0,0,1,0,0,0,0
8369,0,1,27.88,31.82,79,8.9981,0,4,4,2012,7,10,4,3,0,0,0,1,0,0,0,0
8370,0,1,27.06,30.305,83,8.9981,3,39,42,2012,7,10,5,4,0,0,0,1,0,0,0,0
8371,0,1,27.88,31.82,79,7.0015,4,183,187,2012,7,10,6,42,0,0,0,1,0,1,0,0
8372,0,1,28.7,33.335,74,7.0015,31,489,520,2012,7,10,7,187,0,0,0,1,0,1,0,0
8373,0,1,29.52,34.85,74,8.9981,34,615,649,2012,7,10,8,520,0,0,0,1,0,0,0,0
8374,0,1,30.34,34.85,66,8.9981,47,284,331,2012,7,10,9,649,0,0,0,1,0,0,0,0
8375,0,1,31.16,35.605,62,12.998,56,134,190,2012,7,10,10,331,0,0,0,1,0,0,0,0
8376,0,1,32.8,36.365,46,12.998,92,157,249,2012,7,10,11,190,0,0,0,1,0,0,0,0
8377,0,1,32.8,35.605,41,8.9981,69,203,272,2012,7,10,12,249,0,0,0,1,0,0,0,0
8378,0,1,33.62,36.365,38,12.998,77,203,280,2012,7,10,13,272,0,0,0,1,0,0,0,0
8379,0,1,33.62,36.365,38,11.0014,71,171,242,2012,7,10,14,280,0,0,0,1,0,0,0,0
8380,0,1,32.8,35.605,41,15.0013,77,188,265,2012,7,10,15,242,0,0,0,1,0,0,0,0
8381,0,1,32.8,36.365,43,15.0013,89,346,435,2012,7,10,16,265,0,0,0,1,0,0,0,0
8382,0,1,31.98,35.605,49,12.998,103,769,872,2012,7,10,17,435,0,0,0,1,0,0,0,0
8383,0,1,28.7,33.335,74,15.0013,70,749,819,2012,7,10,18,872,0,0,0,1,0,0,1,0
8384,0,1,28.7,33.335,74,15.0013,55,359,414,2012,7,10,19,819,0,0,0,1,0,0,1,0
8385,0,1,26.24,28.79,83,15.0013,9,75,84,2012,7,10,20,414,0,0,0,1,0,0,1,0
8386,0,1,26.24,28.79,89,7.0015,7,83,90,2012,7,10,21,84,0,0,0,1,0,0,1,0
8387,0,1,26.24,28.79,83,8.9981,14,125,139,2012,7,10,22,90,0,0,0,1,0,1,0,0
8388,0,1,26.24,28.79,89,7.0015,29,74,103,2012,7,10,23,139,0,0,0,1,0,1,0,0
8389,0,1,27.06,30.305,83,8.9981,6,38,44,2012,7,11,0,103,0,0,0,1,0,1,0,0
8390,0,1,26.24,28.79,89,0,3,11,14,2012,7,11,1,44,0,0,0,1,0,0,0,0
8391,0,1,26.24,28.79,89,0,0,5,5,2012,7,11,2,14,0,0,0,1,0,0,0,0
8392,0,1,26.24,28.79,89,8.9981,0,5,5,2012,7,11,3,5,0,0,0,1,0,0,0,0
8393,0,1,26.24,28.79,89,8.9981,1,6,7,2012,7,11,4,5,0,0,0,1,0,0,0,0
8394,0,1,26.24,28.79,89,0,5,36,41,2012,7,11,5,7,0,0,0,1,0,0,0,0
8395,0,1,26.24,28.79,89,8.9981,17,168,185,2012,7,11,6,41,0,0,0,1,0,0,0,0
8396,0,1,27.06,30.305,83,7.0015,26,471,497,2012,7,11,7,185,0,0,0,1,0,1,0,0
8397,0,1,27.88,31.82,79,11.0014,30,644,674,2012,7,11,8,497,0,0,0,1,0,1,0,0
8398,0,1,28.7,33.335,74,8.9981,30,298,328,2012,7,11,9,674,0,0,0,1,0,1,0,0
8399,0,1,29.52,34.09,62,8.9981,47,148,195,2012,7,11,10,328,0,0,0,1,0,1,0,0
8400,0,1,31.16,35.605,58,8.9981,56,173,229,2012,7,11,11,195,0,0,0,1,0,1,0,0
8401,0,1,31.98,34.85,43,0,69,223,292,2012,7,11,12,229,0,0,0,1,0,1,0,0
8402,0,1,32.8,35.605,42,11.0014,65,208,273,2012,7,11,13,292,0,0,0,1,0,1,0,0
8403,0,1,32.8,35.605,41,15.0013,66,175,241,2012,7,11,14,273,0,0,0,1,0,0,0,0
8404,0,1,32.8,35.605,41,16.9979,56,220,276,2012,7,11,15,241,0,0,0,1,0,0,0,0
8405,0,1,32.8,35.605,38,12.998,53,358,411,2012,7,11,16,276,0,0,0,1,0,0,0,0
8406,0,1,32.8,34.85,31,15.0013,90,740,830,2012,7,11,17,411,0,0,0,1,0,0,0,0
8407,0,1,31.98,34.09,38,16.9979,79,735,814,2012,7,11,18,830,0,0,0,1,0,0,0,0
8408,0,1,30.34,33.335,48,15.0013,73,560,633,2012,7,11,19,814,0,0,0,1,0,0,0,0
8409,0,1,30.34,33.335,51,11.0014,73,410,483,2012,7,11,20,633,0,0,0,1,0,0,0,0
8410,0,1,29.52,33.335,58,15.0013,69,322,391,2012,7,11,21,483,0,0,0,1,0,0,0,0
8411,0,1,29.52,33.335,58,16.9979,41,203,244,2012,7,11,22,391,0,0,0,1,0,0,0,0
8412,0,1,28.7,32.575,58,16.9979,20,132,152,2012,7,11,23,244,0,0,0,1,0,1,0,0
8413,0,1,27.88,31.82,61,0,1,55,56,2012,7,12,0,152,0,0,0,1,0,1,0,0
8414,0,1,27.06,31.06,61,0,0,21,21,2012,7,12,1,56,0,0,0,1,0,1,0,0
8415,0,1,27.06,31.06,65,6.0032,0,9,9,2012,7,12,2,21,0,0,0,1,0,1,0,0
8416,0,1,26.24,30.305,69,7.0015,0,10,10,2012,7,12,3,9,0,0,0,1,0,0,0,0
8417,0,1,26.24,30.305,73,7.0015,0,5,5,2012,7,12,4,10,0,0,0,1,0,0,0,0
8418,0,1,25.42,29.545,73,7.0015,4,40,44,2012,7,12,5,5,0,0,0,1,0,0,0,0
8419,0,1,26.24,30.305,73,6.0032,7,171,178,2012,7,12,6,44,0,0,0,1,0,0,0,0
8420,0,1,26.24,30.305,73,8.9981,32,480,512,2012,7,12,7,178,0,0,0,1,0,0,0,0
8421,0,1,27.88,31.82,65,8.9981,49,653,702,2012,7,12,8,512,0,0,0,1,0,0,0,0
8422,0,1,29.52,33.335,58,7.0015,42,285,327,2012,7,12,9,702,0,0,0,1,0,0,0,0
8423,0,1,30.34,33.335,48,11.0014,69,145,214,2012,7,12,10,327,0,0,0,1,0,0,0,0
8424,0,1,31.16,34.09,45,7.0015,49,166,215,2012,7,12,11,214,0,0,0,1,0,0,0,0
8425,0,1,31.98,34.09,35,8.9981,71,221,292,2012,7,12,12,215,0,0,0,1,0,0,0,0
8426,0,1,32.8,34.85,33,15.0013,52,225,277,2012,7,12,13,292,0,0,0,1,0,0,0,0
8427,0,1,31.98,34.09,33,15.0013,42,167,209,2012,7,12,14,277,0,0,0,1,0,0,0,0
8428,0,1,32.8,35.605,36,12.998,63,208,271,2012,7,12,15,209,0,0,0,1,0,0,0,0
8429,0,1,32.8,35.605,36,12.998,69,370,439,2012,7,12,16,271,0,0,0,1,0,0,0,0
8430,0,1,31.16,34.09,43,15.0013,91,704,795,2012,7,12,17,439,0,0,0,1,0,0,0,0
8431,0,1,31.16,34.09,45,8.9981,86,739,825,2012,7,12,18,795,0,0,0,1,0,0,0,0
8432,0,1,30.34,33.335,48,15.0013,97,532,629,2012,7,12,19,825,0,0,0,1,0,0,0,0
8433,0,1,30.34,33.335,48,15.0013,75,439,514,2012,7,12,20,629,0,0,0,1,0,0,0,0
8434,0,1,29.52,33.335,48,15.0013,44,329,373,2012,7,12,21,514,0,0,0,1,0,0,0,0
8435,0,1,29.52,33.335,51,11.0014,56,262,318,2012,7,12,22,373,0,0,0,1,0,0,0,0
8436,0,1,28.7,32.575,51,15.0013,33,178,211,2012,7,12,23,318,0,0,0,1,0,1,0,0
8437,0,1,28.7,32.575,54,11.0014,19,76,95,2012,7,13,0,211,0,0,0,1,0,1,0,0
8438,0,1,27.88,31.82,54,7.0015,17,42,59,2012,7,13,1,95,0,0,0,1,0,1,0,0
8439,0,1,27.06,31.06,61,6.0032,2,15,17,2012,7,13,2,59,0,0,0,1,0,1,0,0
8440,0,1,27.88,31.82,61,0,2,7,9,2012,7,13,3,17,0,0,0,1,0,1,0,0
8441,0,1,27.06,31.06,61,0,0,11,11,2012,7,13,4,9,0,0,0,1,0,1,0,0
8442,0,1,27.06,31.82,56,6.0032,4,30,34,2012,7,13,5,11,0,0,0,1,0,1,0,0
8443,0,1,28.7,32.575,54,0,7,120,127,2012,7,13,6,34,0,0,0,1,0,1,0,0
8444,0,1,28.7,32.575,54,0,27,353,380,2012,7,13,7,127,0,0,0,1,0,1,0,0
8445,0,1,28.7,32.575,54,0,53,660,713,2012,7,13,8,380,0,0,0,1,0,1,0,0
8446,0,1,29.52,33.335,51,0,70,344,414,2012,7,13,9,713,0,0,0,1,0,1,0,0
8447,0,1,30.34,33.335,48,0,78,190,268,2012,7,13,10,414,0,0,0,1,0,1,0,0
8448,0,1,31.16,34.09,45,8.9981,68,220,288,2012,7,13,11,268,0,0,0,1,0,1,0,0
8449,0,1,31.16,34.09,40,7.0015,125,254,379,2012,7,13,12,288,0,0,0,1,0,1,0,0
8450,0,1,32.8,35.605,38,8.9981,100,274,374,2012,7,13,13,379,0,0,0,1,0,1,0,0
8451,0,1,32.8,35.605,38,0,120,249,369,2012,7,13,14,374,0,0,0,1,0,1,0,0
8452,0,1,32.8,35.605,36,7.0015,92,261,353,2012,7,13,15,369,0,0,0,1,0,1,0,0
8453,0,1,32.8,35.605,36,15.0013,111,381,492,2012,7,13,16,353,0,0,0,1,0,1,0,0
8454,0,1,32.8,35.605,36,11.0014,138,697,835,2012,7,13,17,492,0,0,0,1,0,1,0,0
8455,0,1,31.98,34.85,46,12.998,108,523,631,2012,7,13,18,835,0,0,0,1,0,0,0,0
8456,0,1,30.34,33.335,51,11.0014,103,385,488,2012,7,13,19,631,0,0,0,1,0,0,0,0
8457,0,1,30.34,33.335,48,8.9981,95,294,389,2012,7,13,20,488,0,0,0,1,0,0,0,0
8458,0,1,29.52,33.335,54,0,76,223,299,2012,7,13,21,389,0,0,0,1,0,0,0,0
8459,0,1,30.34,33.335,45,0,59,204,263,2012,7,13,22,299,0,0,0,1,0,0,0,0
8460,0,1,29.52,32.575,45,8.9981,37,175,212,2012,7,13,23,263,0,0,0,1,0,1,0,0
8461,0,0,29.52,33.335,48,6.0032,35,156,191,2012,7,14,0,212,0,0,0,1,0,1,0,0
8462,0,0,28.7,32.575,51,7.0015,13,105,118,2012,7,14,1,191,0,0,0,1,0,1,0,0
8463,0,0,28.7,32.575,54,7.0015,10,91,101,2012,7,14,2,118,0,0,0,1,0,1,0,0
8464,0,0,28.7,32.575,54,7.0015,9,31,40,2012,7,14,3,101,0,0,0,1,0,1,0,0
8465,0,0,27.06,31.06,61,7.0015,3,6,9,2012,7,14,4,40,0,0,0,1,0,0,1,0
8466,0,0,26.24,30.305,73,7.0015,0,5,5,2012,7,14,5,9,0,0,0,1,0,1,0,0
8467,0,0,26.24,29.545,78,6.0032,6,29,35,2012,7,14,6,5,0,0,0,1,0,1,0,0
8468,0,0,26.24,29.545,78,19.0012,7,41,48,2012,7,14,7,35,0,0,0,1,0,0,0,0
8469,0,0,25.42,29.545,78,19.0012,33,118,151,2012,7,14,8,48,0,0,0,1,0,0,0,0
8470,0,0,27.06,31.06,74,12.998,82,200,282,2012,7,14,9,151,0,0,0,1,0,0,0,0
8471,0,0,29.52,34.09,70,6.0032,123,278,401,2012,7,14,10,282,0,0,0,1,0,1,0,0
8472,0,0,29.52,34.09,70,7.0015,143,296,439,2012,7,14,11,401,0,0,0,1,0,1,0,0
8473,0,0,30.34,34.85,66,6.0032,181,318,499,2012,7,14,12,439,0,0,0,1,0,1,0,0
8474,0,0,31.16,35.605,62,6.0032,219,372,591,2012,7,14,13,499,0,0,0,1,0,1,0,0
8475,0,0,32.8,37.88,55,7.0015,269,363,632,2012,7,14,14,591,0,0,0,1,0,0,0,0
8476,0,0,32.8,37.88,55,11.0014,243,317,560,2012,7,14,15,632,0,0,0,1,0,0,0,0
8477,0,0,29.52,34.85,79,23.9994,226,340,566,2012,7,14,16,560,0,0,0,1,0,1,0,0
8478,0,0,28.7,33.335,79,11.0014,199,259,458,2012,7,14,17,566,0,0,0,1,0,0,1,0
8479,0,0,29.52,34.85,79,8.9981,108,243,351,2012,7,14,18,458,0,0,0,1,0,0,0,0
8480,0,0,29.52,35.605,84,6.0032,156,275,431,2012,7,14,19,351,0,0,0,1,0,0,0,0
8481,0,0,29.52,35.605,84,6.0032,101,255,356,2012,7,14,20,431,0,0,0,1,0,0,0,0
8482,0,0,28.7,33.335,84,15.0013,69,200,269,2012,7,14,21,356,0,0,0,1,0,0,0,0
8483,0,0,28.7,33.335,79,12.998,65,160,225,2012,7,14,22,269,0,0,0,1,0,0,0,0
8484,0,0,27.88,31.82,83,6.0032,55,156,211,2012,7,14,23,225,0,0,0,1,0,1,0,0
8485,0,0,27.88,31.82,89,11.0014,40,147,187,2012,7,15,0,211,0,0,0,1,0,0,0,0
8486,0,0,27.88,31.82,89,8.9981,49,119,168,2012,7,15,1,187,0,0,0,1,0,1,0,0
8487,0,0,27.88,31.82,89,11.0014,29,86,115,2012,7,15,2,168,0,0,0,1,0,1,0,0
8488,0,0,27.88,31.82,89,11.0014,15,42,57,2012,7,15,3,115,0,0,0,1,0,1,0,0
8489,0,0,27.88,31.82,89,7.0015,8,11,19,2012,7,15,4,57,0,0,0,1,0,1,0,0
8490,0,0,27.88,31.82,89,8.9981,2,7,9,2012,7,15,5,19,0,0,0,1,0,0,0,0
8491,0,0,27.88,31.82,83,8.9981,6,9,15,2012,7,15,6,9,0,0,0,1,0,0,0,0
8492,0,0,28.7,33.335,79,6.0032,17,30,47,2012,7,15,7,15,0,0,0,1,0,0,0,0
8493,0,0,28.7,33.335,84,8.9981,37,96,133,2012,7,15,8,47,0,0,0,1,0,1,0,0
8494,0,0,29.52,34.85,79,0,58,163,221,2012,7,15,9,133,0,0,0,1,0,1,0,0
8495,0,0,31.16,36.365,66,8.9981,141,241,382,2012,7,15,10,221,0,0,0,1,0,0,0,0
8496,0,0,33.62,38.635,52,11.0014,170,281,451,2012,7,15,11,382,0,0,0,1,0,0,0,0
8497,0,0,34.44,38.635,47,7.0015,153,336,489,2012,7,15,12,451,0,0,0,1,0,0,0,0
8498,0,0,35.26,39.395,41,7.0015,171,309,480,2012,7,15,13,489,0,0,0,1,0,0,0,0
8499,0,0,36.9,40.91,37,16.9979,162,314,476,2012,7,15,14,480,0,0,0,1,0,0,0,0
8500,0,0,35.26,40.15,47,8.9981,182,307,489,2012,7,15,15,476,0,0,0,1,0,0,0,0
8501,0,0,35.26,39.395,41,15.0013,152,343,495,2012,7,15,16,489,0,0,0,1,0,0,0,0
8502,0,0,32.8,38.635,59,32.9975,122,314,436,2012,7,15,17,495,0,0,0,1,0,0,0,0
8503,0,0,29.52,34.85,79,23.9994,84,228,312,2012,7,15,18,436,0,0,0,1,0,0,1,0
8504,0,0,29.52,35.605,84,15.0013,109,203,312,2012,7,15,19,312,0,0,0,1,0,0,0,0
8505,0,0,29.52,34.85,79,16.9979,95,199,294,2012,7,15,20,312,0,0,0,1,0,0,0,0
8506,0,0,29.52,34.85,79,6.0032,59,164,223,2012,7,15,21,294,0,0,0,1,0,0,0,0
8507,0,0,29.52,34.85,74,7.0015,34,96,130,2012,7,15,22,223,0,0,0,1,0,0,0,0
8508,0,0,29.52,34.85,79,8.9981,25,66,91,2012,7,15,23,130,0,0,0,1,0,0,0,0
8509,0,1,29.52,34.85,79,7.0015,11,32,43,2012,7,16,0,91,0,0,0,1,0,0,1,0
8510,0,1,28.7,33.335,74,12.998,1,10,11,2012,7,16,1,43,0,0,0,1,0,1,0,0
8511,0,1,28.7,33.335,74,7.0015,4,11,15,2012,7,16,2,11,0,0,0,1,0,0,0,0
8512,0,1,27.88,31.82,79,6.0032,2,4,6,2012,7,16,3,15,0,0,0,1,0,0,0,0
8513,0,1,27.88,31.82,79,7.0015,1,11,12,2012,7,16,4,6,0,0,0,1,0,0,0,0
8514,0,1,27.06,30.305,78,7.0015,10,40,50,2012,7,16,5,12,0,0,0,1,0,0,0,0
8515,0,1,27.88,31.82,79,8.9981,8,132,140,2012,7,16,6,50,0,0,0,1,0,0,0,0
8516,0,1,29.52,34.09,70,6.0032,24,459,483,2012,7,16,7,140,0,0,0,1,0,0,0,0
8517,0,1,30.34,34.85,66,7.0015,48,619,667,2012,7,16,8,483,0,0,0,1,0,0,0,0
8518,0,1,31.16,35.605,62,11.0014,51,297,348,2012,7,16,9,667,0,0,0,1,0,0,0,0
8519,0,1,32.8,38.635,59,0,69,117,186,2012,7,16,10,348,0,0,0,1,0,0,0,0
8520,0,1,34.44,40.15,53,15.0013,57,125,182,2012,7,16,11,186,0,0,0,1,0,0,0,0
8521,0,1,34.44,39.395,49,8.9981,79,158,237,2012,7,16,12,182,0,0,0,1,0,0,0,0
8522,0,1,34.44,39.395,49,19.0012,63,176,239,2012,7,16,13,237,0,0,0,1,0,0,0,0
8523,0,1,36.08,40.91,42,7.0015,53,159,212,2012,7,16,14,239,0,0,0,1,0,0,0,0
8524,0,1,35.26,40.15,47,16.9979,61,176,237,2012,7,16,15,212,0,0,0,1,0,0,0,0
8525,0,1,31.16,36.365,66,39.0007,77,309,386,2012,7,16,16,237,0,0,0,1,0,0,1,0
8526,0,1,31.16,36.365,66,39.0007,86,669,755,2012,7,16,17,386,0,0,0,1,0,0,1,0
8527,0,1,34.44,40.15,53,0,97,697,794,2012,7,16,18,755,0,0,0,1,0,0,0,0
8528,0,1,32.8,39.395,63,8.9981,92,503,595,2012,7,16,19,794,0,0,0,1,0,0,0,0
8529,0,1,32.8,38.635,59,8.9981,66,388,454,2012,7,16,20,595,0,0,0,1,0,0,0,0
8530,0,1,31.16,36.365,66,8.9981,45,283,328,2012,7,16,21,454,0,0,0,1,0,0,0,0
8531,0,1,31.16,35.605,62,6.0032,56,228,284,2012,7,16,22,328,0,0,0,1,0,0,0,0
8532,0,1,30.34,35.605,74,6.0032,27,139,166,2012,7,16,23,284,0,0,0,1,0,0,0,0
8533,0,1,29.52,35.605,84,7.0015,10,43,53,2012,7,17,0,166,0,0,0,1,0,0,0,0
8534,0,1,30.34,34.85,70,0,4,21,25,2012,7,17,1,53,0,0,0,1,0,0,0,0
8535,0,1,29.52,34.09,70,6.0032,1,6,7,2012,7,17,2,25,0,0,0,1,0,0,0,0
8536,0,1,29.52,34.09,66,0,0,3,3,2012,7,17,3,7,0,0,0,1,0,0,0,0
8537,0,1,29.52,34.09,62,0,0,7,7,2012,7,17,4,3,0,0,0,1,0,0,0,0
8538,0,1,27.88,31.82,74,6.0032,7,31,38,2012,7,17,5,7,0,0,0,1,0,0,0,0
8539,0,1,29.52,34.09,66,7.0015,16,197,213,2012,7,17,6,38,0,0,0,1,0,0,0,0
8540,0,1,30.34,34.85,70,0,26,500,526,2012,7,17,7,213,0,0,0,1,0,1,0,0
8541,0,1,32.8,37.88,55,0,43,618,661,2012,7,17,8,526,0,0,0,1,0,1,0,0
8542,0,1,33.62,38.635,49,15.0013,32,288,320,2012,7,17,9,661,0,0,0,1,0,1,0,0
8543,0,1,34.44,39.395,49,12.998,37,122,159,2012,7,17,10,320,0,0,0,1,0,1,0,0
8544,0,1,35.26,40.15,47,0,60,146,206,2012,7,17,11,159,0,0,0,1,0,1,0,0
8545,0,1,36.9,40.91,35,0,80,174,254,2012,7,17,12,206,0,0,0,1,0,1,0,0
8546,0,1,37.72,40.91,31,12.998,53,168,221,2012,7,17,13,254,0,0,0,1,0,0,0,0
8547,0,1,38.54,41.665,29,16.9979,54,160,214,2012,7,17,14,221,0,0,0,1,0,0,0,0
8548,0,1,37.72,40.91,31,11.0014,57,187,244,2012,7,17,15,214,0,0,0,1,0,0,0,0
8549,0,1,37.72,40.91,29,11.0014,64,317,381,2012,7,17,16,244,0,0,0,1,0,0,0,0
8550,0,1,37.72,40.91,29,0,95,675,770,2012,7,17,17,381,0,0,0,1,0,0,0,0
8551,0,1,36.9,40.15,33,12.998,60,712,772,2012,7,17,18,770,0,0,0,1,0,0,0,0
8552,0,1,36.08,39.395,35,16.9979,69,478,547,2012,7,17,19,772,0,0,0,1,0,0,0,0
8553,0,1,35.26,37.88,34,11.0014,52,375,427,2012,7,17,20,547,0,0,0,1,0,0,0,0
8554,0,1,33.62,38.635,52,8.9981,50,283,333,2012,7,17,21,427,0,0,0,1,0,0,0,0
8555,0,1,32.8,37.88,55,15.0013,29,215,244,2012,7,17,22,333,0,0,0,1,0,0,0,0
